"error" "lambda"
"304" 0.326207011928135 "1.3"
"305" 0.332248251372503 "1.3"
"306" 0.409368204657877 "1.3"
"307" 0.382579683229567 "1.3"
"308" 0.380838223013332 "1.3"
"309" 0.425753154732103 "1.3"
"310" 0.367854288554256 "1.3"
"311" 0.428503144625013 "1.3"
"312" 0.410637245995676 "1.3"
"313" 0.390587657569153 "1.3"
"314" 0.338555246173555 "1.3"
"315" 0.433825846864653 "1.3"
"316" 0.359570007172782 "1.3"
"317" 0.365782289569086 "1.3"
"318" 0.389722983118849 "1.3"
"319" 0.407805517689076 "1.3"
"320" 0.37393611005569 "1.3"
"321" 0.363085115233864 "1.3"
"322" 0.363678563520332 "1.3"
"323" 0.371890876592387 "1.3"
"324" 0.362728002184319 "1.3"
"325" 0.35918912497328 "1.3"
"326" 0.353441249177109 "1.3"
"327" 0.336087907830113 "1.3"
"328" 0.363304492188097 "1.3"
"329" 0.398790697723453 "1.3"
"330" 0.392331454011866 "1.3"
"331" 0.390849545291832 "1.3"
"332" 0.394596227806503 "1.3"
"333" 0.36360293111053 "1.3"
"334" 0.393715948945462 "1.3"
"335" 0.367499488120996 "1.3"
"336" 0.384199035560809 "1.3"
"337" 0.37205003113322 "1.3"
"338" 0.317737920776858 "1.3"
"339" 0.404507757460026 "1.3"
"340" 0.42402193873573 "1.3"
"341" 0.388738639221635 "1.3"
"342" 0.385963040432131 "1.3"
"343" 0.360503860917057 "1.3"
"344" 0.325734431347712 "1.3"
"345" 0.339212299793968 "1.3"
"346" 0.399501829461421 "1.3"
"347" 0.389543681971532 "1.3"
"348" 0.406879704438896 "1.3"
"349" 0.327515506536441 "1.3"
"350" 0.39862552034763 "1.3"
